x,y,z
3.175,0,11
3.175,1,11
3.175,2,11
3.175,3,11
3.175,4,11
3.175,5,11
3.175,6,11
3.175,7,11
3.175,8,11
3.175,9,11
3.175,10,11
3.175,11,11
3.175,12,11
3.175,13,11
3.175,14,11
3.175,15,11
3.175,16,11
3.175,17,11
3.175,18,11
3.175,19,11
3.175,20,11
3.175,21,11
3.175,22,11
3.175,23,11
3.175,24,11
3.175,25,11
3.175,0,12
3.175,1,12
3.175,2,12
3.175,3,12
3.175,4,12
3.175,5,12
3.175,6,12
3.175,7,12
3.175,8,12
3.175,9,12
3.175,10,12
3.175,11,12
3.175,12,12
3.175,13,12
3.175,14,12
3.175,15,12
3.175,16,12
3.175,17,12
3.175,18,12
3.175,19,12
3.175,20,12
3.175,21,12
3.175,22,12
3.175,23,12
3.175,24,12
3.175,25,12
3.175,0,13
3.175,1,13
3.175,2,13
3.175,3,13
3.175,4,13
3.175,5,13
3.175,6,13
3.175,7,13
3.175,8,13
3.175,9,13
3.175,10,13
3.175,11,13
3.175,12,13
3.175,13,13
3.175,14,13
3.175,15,13
3.175,16,13
3.175,17,13
3.175,18,13
3.175,19,13
3.175,20,13
3.175,21,13
3.175,22,13
3.175,23,13
3.175,24,13
3.175,25,13
3.175,0,14
3.175,1,14
3.175,2,14
3.175,3,14
3.175,4,14
3.175,5,14
3.175,6,14
3.175,7,14
3.175,8,14
3.175,9,14
3.175,10,14
3.175,11,14
3.175,12,14
3.175,13,14
3.175,14,14
3.175,15,14
3.175,16,14
3.175,17,14
3.175,18,14
3.175,19,14
3.175,20,14
3.175,21,14
3.175,22,14
3.175,23,14
3.175,24,14
3.175,25,14
3.175,0,15
3.175,1,15
3.175,2,15
3.175,3,15
3.175,4,15
3.175,5,15
3.175,6,15
3.175,7,15
3.175,8,15
3.175,9,15
3.175,10,15
3.175,11,15
3.175,12,15
3.175,13,15
3.175,14,15
3.175,15,15
3.175,16,15
3.175,17,15
3.175,18,15
3.175,19,15
3.175,20,15
3.175,21,15
3.175,22,15
3.175,23,15
3.175,24,15
3.175,25,15
3.175,0,16
3.175,1,16
3.175,2,16
3.175,3,16
3.175,4,16
3.175,5,16
3.175,6,16
3.175,7,16
3.175,8,16
3.175,9,16
3.175,10,16
3.175,11,16
3.175,12,16
3.175,13,16
3.175,14,16
3.175,15,16
3.175,16,16
3.175,17,16
3.175,18,16
3.175,19,16
3.175,20,16
3.175,21,16
3.175,22,16
3.175,23,16
3.175,24,16
3.175,25,16
3.175,0,17
3.175,1,17
3.175,2,17
3.175,3,17
3.175,4,17
3.175,5,17
3.175,6,17
3.175,7,17
3.175,8,17
3.175,9,17
3.175,10,17
3.175,11,17
3.175,12,17
3.175,13,17
3.175,14,17
3.175,15,17
3.175,16,17
3.175,17,17
3.175,18,17
3.175,19,17
3.175,20,17
3.175,21,17
3.175,22,17
3.175,23,17
3.175,24,17
3.175,25,17
3.175,0,18
3.175,1,18
3.175,2,18
3.175,3,18
3.175,4,18
3.175,5,18
3.175,6,18
3.175,7,18
3.175,8,18
3.175,9,18
3.175,10,18
3.175,11,18
3.175,12,18
3.175,13,18
3.175,14,18
3.175,15,18
3.175,16,18
3.175,17,18
3.175,18,18
3.175,19,18
3.175,20,18
3.175,21,18
3.175,22,18
3.175,23,18
3.175,24,18
3.175,25,18
3.175,0,19
3.175,1,19
3.175,2,19
3.175,3,19
3.175,4,19
3.175,5,19
3.175,6,19
3.175,7,19
3.175,8,19
3.175,9,19
3.175,10,19
3.175,11,19
3.175,12,19
3.175,13,19
3.175,14,19
3.175,15,19
3.175,16,19
3.175,17,19
3.175,18,19
3.175,19,19
3.175,20,19
3.175,21,19
3.175,22,19
3.175,23,19
3.175,24,19
3.175,25,19
3.175,0,20
3.175,1,20
3.175,2,20
3.175,3,20
3.175,4,20
3.175,5,20
3.175,6,20
3.175,7,20
3.175,8,20
3.175,9,20
3.175,10,20
3.175,11,20
3.175,12,20
3.175,13,20
3.175,14,20
3.175,15,20
3.175,16,20
3.175,17,20
3.175,18,20
3.175,19,20
3.175,20,20
3.175,21,20
3.175,22,20
3.175,23,20
3.175,24,20
3.175,25,20
3.175,0,21
3.175,1,21
3.175,2,21
3.175,3,21
3.175,4,21
3.175,5,21
3.175,6,21
3.175,7,21
3.175,8,21
3.175,9,21
3.175,10,21
3.175,11,21
3.175,12,21
3.175,13,21
3.175,14,21
3.175,15,21
3.175,16,21
3.175,17,21
3.175,18,21
3.175,19,21
3.175,20,21
3.175,21,21
3.175,22,21
3.175,23,21
3.175,24,21
3.175,25,21
3.175,0,22
3.175,1,22
3.175,2,22
3.175,3,22
3.175,4,22
3.175,5,22
3.175,6,22
3.175,7,22
3.175,8,22
3.175,9,22
3.175,10,22
3.175,11,22
3.175,12,22
3.175,13,22
3.175,14,22
3.175,15,22
3.175,16,22
3.175,17,22
3.175,18,22
3.175,19,22
3.175,20,22
3.175,21,22
3.175,22,22
3.175,23,22
3.175,24,22
3.175,25,22
3.175,0,23
3.175,1,23
3.175,2,23
3.175,3,23
3.175,4,23
3.175,5,23
3.175,6,23
3.175,7,23
3.175,8,23
3.175,9,23
3.175,10,23
3.175,11,23
3.175,12,23
3.175,13,23
3.175,14,23
3.175,15,23
3.175,16,23
3.175,17,23
3.175,18,23
3.175,19,23
3.175,20,23
3.175,21,23
3.175,22,23
3.175,23,23
3.175,24,23
3.175,25,23
3.175,0,24
3.175,1,24
3.175,2,24
3.175,3,24
3.175,4,24
3.175,5,24
3.175,6,24
3.175,7,24
3.175,8,24
3.175,9,24
3.175,10,24
3.175,11,24
3.175,12,24
3.175,13,24
3.175,14,24
3.175,15,24
3.175,16,24
3.175,17,24
3.175,18,24
3.175,19,24
3.175,20,24
3.175,21,24
3.175,22,24
3.175,23,24
3.175,24,24
3.175,25,24
3.175,0,25
3.175,1,25
3.175,2,25
3.175,3,25
3.175,4,25
3.175,5,25
3.175,6,25
3.175,7,25
3.175,8,25
3.175,9,25
3.175,10,25
3.175,11,25
3.175,12,25
3.175,13,25
3.175,14,25
3.175,15,25
3.175,16,25
3.175,17,25
3.175,18,25
3.175,19,25
3.175,20,25
3.175,21,25
3.175,22,25
3.175,23,25
3.175,24,25
3.175,25,25
3.81,0,0
3.81,1,0
3.81,2,0
3.81,3,0
3.81,4,0
3.81,5,0
3.81,6,0
3.81,7,0
3.81,8,0
3.81,9,0
3.81,10,0
3.81,11,0
3.81,12,0
3.81,13,0
3.81,14,0
3.81,15,0
3.81,16,0
3.81,17,0
3.81,18,0
3.81,19,0
3.81,20,0
3.81,21,0
3.81,22,0
3.81,23,0
3.81,24,0
3.81,25,0
3.81,0,1
3.81,1,1
3.81,2,1
3.81,3,1
3.81,4,1
3.81,5,1
3.81,6,1
3.81,7,1
3.81,8,1
3.81,9,1
3.81,10,1
3.81,11,1
3.81,12,1
3.81,13,1
3.81,14,1
3.81,15,1
3.81,16,1
3.81,17,1
3.81,18,1
3.81,19,1
3.81,20,1
3.81,21,1
3.81,22,1
3.81,23,1
3.81,24,1
3.81,25,1
3.81,0,2
3.81,1,2
3.81,2,2
3.81,3,2
3.81,4,2
3.81,5,2
3.81,6,2
3.81,7,2
3.81,8,2
3.81,9,2
3.81,10,2
3.81,11,2
3.81,12,2
3.81,13,2
3.81,14,2
3.81,15,2
3.81,16,2
3.81,17,2
3.81,18,2
3.81,19,2
3.81,20,2
3.81,21,2
3.81,22,2
3.81,23,2
3.81,24,2
3.81,25,2
3.81,0,3
3.81,1,3
3.81,2,3
3.81,3,3
3.81,4,3
3.81,5,3
3.81,6,3
3.81,7,3
3.81,8,3
3.81,9,3
3.81,10,3
3.81,11,3
3.81,12,3
3.81,13,3
3.81,14,3
3.81,15,3
3.81,16,3
3.81,17,3
3.81,18,3
3.81,19,3
3.81,20,3
3.81,21,3
3.81,22,3
3.81,23,3
3.81,24,3
3.81,25,3
3.81,0,4
3.81,1,4
3.81,2,4
3.81,3,4
3.81,4,4
3.81,5,4
3.81,6,4
3.81,7,4
3.81,8,4
3.81,9,4
3.81,10,4
3.81,11,4
3.81,12,4
3.81,13,4
3.81,14,4
3.81,15,4
3.81,16,4
3.81,17,4
3.81,18,4
3.81,19,4
3.81,20,4
3.81,21,4
3.81,22,4
3.81,23,4
3.81,24,4
3.81,25,4
3.81,0,5
3.81,1,5
3.81,2,5
3.81,3,5
3.81,4,5
3.81,5,5
3.81,6,5
3.81,7,5
3.81,8,5
3.81,9,5
3.81,10,5
3.81,11,5
3.81,12,5
3.81,13,5
3.81,14,5
3.81,15,5
3.81,16,5
3.81,17,5
3.81,18,5
3.81,19,5
3.81,20,5
3.81,21,5
3.81,22,5
3.81,23,5
3.81,24,5
3.81,25,5
3.81,0,6
3.81,1,6
3.81,2,6
3.81,3,6
3.81,4,6
3.81,5,6
3.81,6,6
3.81,7,6
3.81,8,6
3.81,9,6
3.81,10,6
3.81,11,6
3.81,12,6
3.81,13,6
3.81,14,6
3.81,15,6
3.81,16,6
3.81,17,6
3.81,18,6
3.81,19,6
3.81,20,6
3.81,21,6
3.81,22,6
3.81,23,6
3.81,24,6
3.81,25,6
3.81,0,7
3.81,1,7
3.81,2,7
3.81,3,7
3.81,4,7
3.81,5,7
3.81,6,7
3.81,7,7
3.81,8,7
3.81,9,7
3.81,10,7
3.81,11,7
3.81,12,7
3.81,13,7
3.81,14,7
3.81,15,7
3.81,16,7
3.81,17,7
3.81,18,7
3.81,19,7
3.81,20,7
3.81,21,7
3.81,22,7
3.81,23,7
3.81,24,7
3.81,25,7
3.81,0,8
3.81,1,8
3.81,2,8
3.81,3,8
3.81,4,8
3.81,5,8
3.81,6,8
3.81,7,8
3.81,8,8
3.81,9,8
3.81,10,8
3.81,11,8
3.81,12,8
3.81,13,8
3.81,14,8
3.81,15,8
3.81,16,8
3.81,17,8
3.81,18,8
3.81,19,8
3.81,20,8
3.81,21,8
3.81,22,8
3.81,23,8
3.81,24,8
3.81,25,8
3.81,0,9
3.81,1,9
3.81,2,9
3.81,3,9
3.81,4,9
3.81,5,9
3.81,6,9
3.81,7,9
3.81,8,9
3.81,9,9
3.81,10,9
3.81,11,9
3.81,12,9
3.81,13,9
3.81,14,9
3.81,15,9
3.81,16,9
3.81,17,9
3.81,18,9
3.81,19,9
3.81,20,9
3.81,21,9
3.81,22,9
3.81,23,9
3.81,24,9
3.81,25,9
3.81,0,10
3.81,1,10
3.81,2,10
3.81,3,10
3.81,4,10
3.81,5,10
3.81,6,10
3.81,7,10
3.81,8,10
3.81,9,10
3.81,10,10
3.81,11,10
3.81,12,10
3.81,13,10
3.81,14,10
3.81,15,10
3.81,16,10
3.81,17,10
3.81,18,10
3.81,19,10
3.81,20,10
3.81,21,10
3.81,22,10
3.81,23,10
3.81,24,10
3.81,25,10
3.81,0,11
3.81,1,11
3.81,2,11
3.81,3,11
3.81,4,11
3.81,5,11
3.81,6,11
3.81,7,11
3.81,8,11
3.81,9,11
3.81,10,11
3.81,11,11
3.81,12,11
3.81,13,11
3.81,14,11
3.81,15,11
3.81,16,11
3.81,17,11
3.81,18,11
3.81,19,11
3.81,20,11
3.81,21,11
3.81,22,11
3.81,23,11
3.81,24,11
3.81,25,11
3.81,0,12
3.81,1,12
3.81,2,12
3.81,3,12
3.81,4,12
3.81,5,12
3.81,6,12
3.81,7,12
3.81,8,12
3.81,9,12
3.81,10,12
3.81,11,12
3.81,12,12
3.81,13,12
3.81,14,12
3.81,15,12
3.81,16,12
3.81,17,12
3.81,18,12
3.81,19,12
3.81,20,12
3.81,21,12
3.81,22,12
3.81,23,12
3.81,24,12
3.81,25,12
3.81,0,13
3.81,1,13
3.81,2,13
3.81,3,13
3.81,4,13
3.81,5,13
3.81,6,13
3.81,7,13
3.81,8,13
3.81,9,13
3.81,10,13
3.81,11,13
3.81,12,13
3.81,13,13
3.81,14,13
3.81,15,13
3.81,16,13
3.81,17,13
3.81,18,13
3.81,19,13
3.81,20,13
3.81,21,13
3.81,22,13
3.81,23,13
3.81,24,13
3.81,25,13
3.81,0,14
3.81,1,14
3.81,2,14
3.81,3,14
3.81,4,14
3.81,5,14
3.81,6,14
3.81,7,14
3.81,8,14
3.81,9,14
3.81,10,14
3.81,11,14
3.81,12,14
3.81,13,14
3.81,14,14
3.81,15,14
3.81,16,14
3.81,17,14
3.81,18,14
3.81,19,14
3.81,20,14
3.81,21,14
3.81,22,14
3.81,23,14
3.81,24,14
3.81,25,14
3.81,0,15
3.81,1,15
3.81,2,15
3.81,3,15
3.81,4,15
3.81,5,15
3.81,6,15
3.81,7,15
3.81,8,15
3.81,9,15
3.81,10,15
3.81,11,15
3.81,12,15
3.81,13,15
3.81,14,15
3.81,15,15
3.81,16,15
3.81,17,15
3.81,18,15
3.81,19,15
3.81,20,15
3.81,21,15
3.81,22,15
3.81,23,15
3.81,24,15
3.81,25,15
3.81,0,16
3.81,1,16
3.81,2,16
3.81,3,16
3.81,4,16
3.81,5,16
3.81,6,16
3.81,7,16
3.81,8,16
3.81,9,16
3.81,10,16
3.81,11,16
3.81,12,16
3.81,13,16
3.81,14,16
3.81,15,16
3.81,16,16
3.81,17,16
3.81,18,16
3.81,19,16
3.81,20,16
3.81,21,16
3.81,22,16
3.81,23,16
3.81,24,16
3.81,25,16
3.81,0,17
3.81,1,17
3.81,2,17
3.81,3,17
3.81,4,17
3.81,5,17
3.81,6,17
3.81,7,17
3.81,8,17
3.81,9,17
3.81,10,17
3.81,11,17
3.81,12,17
3.81,13,17
3.81,14,17
3.81,15,17
3.81,16,17
3.81,17,17
3.81,18,17
3.81,19,17
3.81,20,17
3.81,21,17
3.81,22,17
3.81,23,17
3.81,24,17
3.81,25,17
3.81,0,18
3.81,1,18
3.81,2,18
3.81,3,18
3.81,4,18
3.81,5,18
3.81,6,18
3.81,7,18
3.81,8,18
3.81,9,18
3.81,10,18
3.81,11,18
3.81,12,18
3.81,13,18
3.81,14,18
3.81,15,18
3.81,16,18
3.81,17,18
3.81,18,18
3.81,19,18
3.81,20,18
3.81,21,18
3.81,22,18
3.81,23,18
3.81,24,18
3.81,25,18
3.81,0,19
3.81,1,19
3.81,2,19
3.81,3,19
3.81,4,19
3.81,5,19
3.81,6,19
3.81,7,19
3.81,8,19
3.81,9,19
3.81,10,19
3.81,11,19
3.81,12,19
3.81,13,19
3.81,14,19
3.81,15,19
3.81,16,19
3.81,17,19
3.81,18,19
3.81,19,19
3.81,20,19
3.81,21,19
3.81,22,19
3.81,23,19
3.81,24,19
3.81,25,19
3.81,0,20
3.81,1,20
3.81,2,20
3.81,3,20
3.81,4,20
3.81,5,20
3.81,6,20
3.81,7,20
3.81,8,20
3.81,9,20
3.81,10,20
3.81,11,20
3.81,12,20
3.81,13,20
3.81,14,20
3.81,15,20
3.81,16,20
3.81,17,20
3.81,18,20
3.81,19,20
3.81,20,20
3.81,21,20
3.81,22,20
3.81,23,20
3.81,24,20
3.81,25,20
3.81,0,21
3.81,1,21
3.81,2,21
3.81,3,21
3.81,4,21
3.81,5,21
3.81,6,21
3.81,7,21
3.81,8,21
3.81,9,21
3.81,10,21
3.81,11,21
3.81,12,21
3.81,13,21
3.81,14,21
3.81,15,21
3.81,16,21
3.81,17,21
3.81,18,21
3.81,19,21
3.81,20,21
3.81,21,21
3.81,22,21
3.81,23,21
3.81,24,21
3.81,25,21
3.81,0,22
3.81,1,22
3.81,2,22
3.81,3,22
3.81,4,22
3.81,5,22
3.81,6,22
3.81,7,22
3.81,8,22
3.81,9,22
3.81,10,22
3.81,11,22
3.81,12,22
3.81,13,22
3.81,14,22
3.81,15,22
3.81,16,22
3.81,17,22
3.81,18,22
3.81,19,22
3.81,20,22
3.81,21,22
3.81,22,22
3.81,23,22
3.81,24,22
3.81,25,22
3.81,0,23
3.81,1,23
3.81,2,23
3.81,3,23
3.81,4,23
3.81,5,23
3.81,6,23
3.81,7,23
3.81,8,23
3.81,9,23
3.81,10,23
3.81,11,23
3.81,12,23
3.81,13,23
3.81,14,23
3.81,15,23
3.81,16,23
3.81,17,23
3.81,18,23
3.81,19,23
3.81,20,23
3.81,21,23
3.81,22,23
3.81,23,23
3.81,24,23
3.81,25,23
3.81,0,24
3.81,1,24
3.81,2,24
3.81,3,24
3.81,4,24
3.81,5,24
3.81,6,24
3.81,7,24
3.81,8,24
3.81,9,24
3.81,10,24
3.81,11,24
3.81,12,24
3.81,13,24
3.81,14,24
3.81,15,24
3.81,16,24
3.81,17,24
3.81,18,24
3.81,19,24
3.81,20,24
3.81,21,24
3.81,22,24
3.81,23,24
3.81,24,24
3.81,25,24
3.81,0,25
3.81,1,25
3.81,2,25
3.81,3,25
3.81,4,25
3.81,5,25
3.81,6,25
3.81,7,25
3.81,8,25
3.81,9,25
3.81,10,25
3.81,11,25
3.81,12,25
3.81,13,25
3.81,14,25
3.81,15,25
3.81,16,25
3.81,17,25
3.81,18,25
3.81,19,25
3.81,20,25
3.81,21,25
3.81,22,25
3.81,23,25
3.81,24,25
3.81,25,25
4.445,0,0
4.445,1,0
4.445,2,0
4.445,3,0
4.445,4,0
4.445,5,0
4.445,6,0
4.445,7,0
4.445,8,0
4.445,9,0
4.445,10,0
4.445,11,0
4.445,12,0
4.445,13,0
4.445,14,0
4.445,15,0
4.445,16,0
4.445,17,0
4.445,18,0
4.445,19,0
4.445,20,0
4.445,21,0
4.445,22,0
4.445,23,0
4.445,24,0
4.445,25,0
4.445,0,1
4.445,1,1
4.445,2,1
4.445,3,1
4.445,4,1
4.445,5,1
4.445,6,1
4.445,7,1
4.445,8,1
4.445,9,1
4.445,10,1
4.445,11,1
4.445,12,1
4.445,13,1
4.445,14,1
4.445,15,1
4.445,16,1
4.445,17,1
4.445,18,1
4.445,19,1
4.445,20,1
4.445,21,1
4.445,22,1
4.445,23,1
4.445,24,1
4.445,25,1
4.445,0,2
4.445,1,2
4.445,2,2
4.445,3,2
4.445,4,2
4.445,5,2
4.445,6,2
4.445,7,2
4.445,8,2
4.445,9,2
4.445,10,2
4.445,11,2
4.445,12,2
4.445,13,2
4.445,14,2
4.445,15,2
4.445,16,2
4.445,17,2
4.445,18,2
4.445,19,2
4.445,20,2
4.445,21,2
4.445,22,2
4.445,23,2
4.445,24,2
4.445,25,2
4.445,0,3
4.445,1,3
4.445,2,3
4.445,3,3
4.445,4,3
4.445,5,3
4.445,6,3
4.445,7,3
4.445,8,3
4.445,9,3
4.445,10,3
4.445,11,3
4.445,12,3
4.445,13,3
4.445,14,3
4.445,15,3
4.445,16,3
4.445,17,3
4.445,18,3
4.445,19,3
4.445,20,3
4.445,21,3
4.445,22,3
4.445,23,3
4.445,24,3
4.445,25,3
4.445,0,4
4.445,1,4
4.445,2,4
4.445,3,4
4.445,4,4
4.445,5,4
4.445,6,4
4.445,7,4
4.445,8,4
4.445,9,4
4.445,10,4
4.445,11,4
4.445,12,4
4.445,13,4
4.445,14,4
4.445,15,4
4.445,16,4
4.445,17,4
4.445,18,4
4.445,19,4
4.445,20,4
4.445,21,4
4.445,22,4
4.445,23,4
4.445,24,4
4.445,25,4
4.445,0,5
4.445,1,5
4.445,2,5
4.445,3,5
4.445,4,5
4.445,5,5
4.445,6,5
4.445,7,5
4.445,8,5
4.445,9,5
4.445,10,5
4.445,11,5
4.445,12,5
4.445,13,5
4.445,14,5
4.445,15,5
4.445,16,5
4.445,17,5
4.445,18,5
4.445,19,5
4.445,20,5
4.445,21,5
4.445,22,5
4.445,23,5
4.445,24,5
4.445,25,5
4.445,0,6
4.445,1,6
4.445,2,6
4.445,3,6
4.445,4,6
4.445,5,6
4.445,6,6
4.445,7,6
4.445,8,6
4.445,9,6
4.445,10,6
4.445,11,6
4.445,12,6
4.445,13,6
4.445,14,6
4.445,15,6
4.445,16,6
4.445,17,6
4.445,18,6
4.445,19,6
4.445,20,6
4.445,21,6
4.445,22,6
4.445,23,6
4.445,24,6
4.445,25,6
4.445,0,7
4.445,1,7
4.445,2,7
4.445,3,7
4.445,4,7
4.445,5,7
4.445,6,7
4.445,7,7
4.445,8,7
4.445,9,7
4.445,10,7
4.445,11,7
4.445,12,7
4.445,13,7
4.445,14,7
4.445,15,7
4.445,16,7
4.445,17,7
4.445,18,7
4.445,19,7
4.445,20,7
4.445,21,7
4.445,22,7
4.445,23,7
4.445,24,7
4.445,25,7
4.445,0,8
4.445,1,8
4.445,2,8
4.445,3,8
4.445,4,8
4.445,5,8
4.445,6,8
4.445,7,8
4.445,8,8
4.445,9,8
4.445,10,8
4.445,11,8
4.445,12,8
4.445,13,8
4.445,14,8
4.445,15,8
4.445,16,8
4.445,17,8
4.445,18,8
4.445,19,8
4.445,20,8
4.445,21,8
4.445,22,8
4.445,23,8
4.445,24,8
4.445,25,8
4.445,0,9
4.445,1,9
4.445,2,9
4.445,3,9
4.445,4,9
4.445,5,9
4.445,6,9
4.445,7,9
4.445,8,9
4.445,9,9
4.445,10,9
4.445,11,9
4.445,12,9
4.445,13,9
4.445,14,9
4.445,15,9
4.445,16,9
4.445,17,9
4.445,18,9
4.445,19,9
4.445,20,9
4.445,21,9
4.445,22,9
4.445,23,9
4.445,24,9
4.445,25,9
4.445,0,10
4.445,1,10
4.445,2,10
4.445,3,10
4.445,4,10
4.445,5,10
4.445,6,10
4.445,7,10
4.445,8,10
4.445,9,10
4.445,10,10
4.445,11,10
4.445,12,10
4.445,13,10
4.445,14,10
4.445,15,10
4.445,16,10
4.445,17,10
4.445,18,10
4.445,19,10
4.445,20,10
4.445,21,10
4.445,22,10
4.445,23,10
4.445,24,10
4.445,25,10
4.445,0,11
4.445,1,11
4.445,2,11
4.445,3,11
4.445,4,11
4.445,5,11
4.445,6,11
4.445,7,11
4.445,8,11
4.445,9,11
4.445,10,11
4.445,11,11
4.445,12,11
4.445,13,11
4.445,14,11
4.445,15,11
4.445,16,11
4.445,17,11
4.445,18,11
4.445,19,11
4.445,20,11
4.445,21,11
4.445,22,11
4.445,23,11
4.445,24,11
4.445,25,11
4.445,0,12
4.445,1,12
4.445,2,12
4.445,3,12
4.445,4,12
4.445,5,12
4.445,6,12
4.445,7,12
4.445,8,12
4.445,9,12
4.445,10,12
4.445,11,12
4.445,12,12
4.445,13,12
4.445,14,12
4.445,15,12
4.445,16,12
4.445,17,12
4.445,18,12
4.445,19,12
4.445,20,12
4.445,21,12
4.445,22,12
4.445,23,12
4.445,24,12
4.445,25,12
4.445,0,13
4.445,1,13
4.445,2,13
4.445,3,13
4.445,4,13
4.445,5,13
4.445,6,13
4.445,7,13
4.445,8,13
4.445,9,13
4.445,10,13
4.445,11,13
4.445,12,13
4.445,13,13
4.445,14,13
4.445,15,13
4.445,16,13
4.445,17,13
4.445,18,13
4.445,19,13
4.445,20,13
4.445,21,13
4.445,22,13
4.445,23,13
4.445,24,13
4.445,25,13
4.445,0,14
4.445,1,14
4.445,2,14
4.445,3,14
4.445,4,14
4.445,5,14
4.445,6,14
4.445,7,14
4.445,8,14
4.445,9,14
4.445,10,14
4.445,11,14
4.445,12,14
4.445,13,14
4.445,14,14
4.445,15,14
4.445,16,14
4.445,17,14
4.445,18,14
4.445,19,14
4.445,20,14
4.445,21,14
4.445,22,14
4.445,23,14
4.445,24,14
4.445,25,14
4.445,0,15
4.445,1,15
4.445,2,15
4.445,3,15
4.445,4,15
4.445,5,15
4.445,6,15
4.445,7,15
4.445,8,15
4.445,9,15
4.445,10,15
4.445,11,15
4.445,12,15
4.445,13,15
4.445,14,15
4.445,15,15
4.445,16,15
4.445,17,15
4.445,18,15
4.445,19,15
4.445,20,15
4.445,21,15
4.445,22,15
4.445,23,15
4.445,24,15
4.445,25,15
4.445,0,16
4.445,1,16
4.445,2,16
4.445,3,16
4.445,4,16
4.445,5,16
4.445,6,16
4.445,7,16
4.445,8,16
4.445,9,16
4.445,10,16
4.445,11,16
4.445,12,16
4.445,13,16
4.445,14,16
4.445,15,16
4.445,16,16
4.445,17,16
4.445,18,16
4.445,19,16
4.445,20,16
4.445,21,16
4.445,22,16
4.445,23,16
4.445,24,16
4.445,25,16
4.445,0,17
4.445,1,17
4.445,2,17
4.445,3,17
4.445,4,17
4.445,5,17
4.445,6,17
4.445,7,17
4.445,8,17
4.445,9,17
4.445,10,17
4.445,11,17
4.445,12,17
4.445,13,17
4.445,14,17
4.445,15,17
4.445,16,17
4.445,17,17
4.445,18,17
4.445,19,17
4.445,20,17
4.445,21,17
4.445,22,17
4.445,23,17
4.445,24,17
4.445,25,17
4.445,0,18
4.445,1,18
4.445,2,18
4.445,3,18
4.445,4,18
4.445,5,18
4.445,6,18
4.445,7,18
4.445,8,18
4.445,9,18
4.445,10,18
4.445,11,18
4.445,12,18
4.445,13,18
4.445,14,18
4.445,15,18
4.445,16,18
4.445,17,18
4.445,18,18
4.445,19,18
4.445,20,18
4.445,21,18
4.445,22,18
4.445,23,18
4.445,24,18
4.445,25,18
4.445,0,19
4.445,1,19
4.445,2,19
4.445,3,19
4.445,4,19
4.445,5,19
4.445,6,19
4.445,7,19
4.445,8,19
4.445,9,19
4.445,10,19
4.445,11,19
4.445,12,19
4.445,13,19
4.445,14,19
4.445,15,19
4.445,16,19
4.445,17,19
4.445,18,19
4.445,19,19
4.445,20,19
4.445,21,19
4.445,22,19
4.445,23,19
4.445,24,19
4.445,25,19
4.445,0,20
4.445,1,20
4.445,2,20
4.445,3,20
4.445,4,20
4.445,5,20
4.445,6,20
4.445,7,20
4.445,8,20
4.445,9,20
4.445,10,20
4.445,11,20
4.445,12,20
4.445,13,20
4.445,14,20
4.445,15,20
4.445,16,20
4.445,17,20
4.445,18,20
4.445,19,20
4.445,20,20
4.445,21,20
4.445,22,20
4.445,23,20
4.445,24,20
4.445,25,20
4.445,0,21
4.445,1,21
4.445,2,21
4.445,3,21
4.445,4,21
4.445,5,21
4.445,6,21
4.445,7,21
4.445,8,21
4.445,9,21
4.445,10,21
4.445,11,21
4.445,12,21
4.445,13,21
4.445,14,21
4.445,15,21
4.445,16,21
4.445,17,21
4.445,18,21
4.445,19,21
4.445,20,21
4.445,21,21
4.445,22,21
4.445,23,21
4.445,24,21
4.445,25,21
4.445,0,22
4.445,1,22
4.445,2,22
4.445,3,22
4.445,4,22
4.445,5,22
4.445,6,22
4.445,7,22
4.445,8,22
4.445,9,22
4.445,10,22
4.445,11,22
4.445,12,22
4.445,13,22
4.445,14,22
4.445,15,22
4.445,16,22
4.445,17,22
4.445,18,22
4.445,19,22
4.445,20,22
4.445,21,22
4.445,22,22
4.445,23,22
4.445,24,22
4.445,25,22
4.445,0,23
4.445,1,23
4.445,2,23
4.445,3,23
4.445,4,23
4.445,5,23
4.445,6,23
4.445,7,23
4.445,8,23
4.445,9,23
4.445,10,23
4.445,11,23
4.445,12,23
4.445,13,23
4.445,14,23
4.445,15,23
4.445,16,23
4.445,17,23
4.445,18,23
4.445,19,23
4.445,20,23
4.445,21,23
4.445,22,23
4.445,23,23
4.445,24,23
4.445,25,23
4.445,0,24
4.445,1,24
4.445,2,24
4.445,3,24
4.445,4,24
4.445,5,24
4.445,6,24
4.445,7,24
4.445,8,24
4.445,9,24
4.445,10,24
4.445,11,24
4.445,12,24
4.445,13,24
4.445,14,24
4.445,15,24
4.445,16,24
4.445,17,24
4.445,18,24
4.445,19,24
4.445,20,24
4.445,21,24
4.445,22,24
4.445,23,24
4.445,24,24
4.445,25,24
4.445,0,25
4.445,1,25
4.445,2,25
4.445,3,25
4.445,4,25
4.445,5,25
4.445,6,25
4.445,7,25
4.445,8,25
4.445,9,25
4.445,10,25
4.445,11,25
4.445,12,25
4.445,13,25
4.445,14,25
4.445,15,25
4.445,16,25
4.445,17,25
4.445,18,25
4.445,19,25
4.445,20,25
4.445,21,25
4.445,22,25
4.445,23,25
4.445,24,25
4.445,25,25
5.08,0,0
5.08,1,0
5.08,2,0
5.08,3,0
5.08,4,0
5.08,5,0
5.08,6,0
